screen_id,screen_name,orientation,screen_width,screen_height,audience_id,ad_unit_id,venue_id,venue_name,venue_street,venue_city,venue_zip,venue_latitude,venue_longitude,dma_code,open_time,close_time
a2e0578f-09eb-4776-9d48-904d02cb8a9c,FR - Albany #1 (new),Landscape,1920,1080,,,b7fc3db2-c9f8-4cb4-a30d-0ba39fb28c14,Frozen Ropes Albany,3 Interstate Ave,Albany,,42.69551,-73.81248,,7:00 AM,11:00 PM
2c1fd4de-8181-4e97-83ee-3c4cef8ccd6d,FR - Albany New 1,Landscape,1920,1080,,,b7fc3db2-c9f8-4cb4-a30d-0ba39fb28c14,Frozen Ropes Albany,3 Interstate Ave,Albany,,42.69551,-73.81248,,7:00 AM,11:00 PM
f278503a-dd47-482e-870a-3cd14504002e,FR - Albany New 2,Landscape,1920,1080,,,b7fc3db2-c9f8-4cb4-a30d-0ba39fb28c14,Frozen Ropes Albany,3 Interstate Ave,Albany,,42.69551,-73.81248,,7:00 AM,11:00 PM
bbb3eb33-7a52-42b6-ad47-77d6e732777e,FR - Albany Pro Shop,Landscape,1920,1080,,,b7fc3db2-c9f8-4cb4-a30d-0ba39fb28c14,Frozen Ropes Albany,3 Interstate Ave,Albany,,42.69551,-73.81248,,7:00 AM,11:00 PM
af7fe693-15d2-422b-bb84-4a64d203dfac,FR Chester - Cafe 1,Landscape,1920,1080,50336653,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
eb40b3b3-6a38-46f3-bea1-07653daf876f,FR Chester - Cafe 2,Landscape,1920,1080,50336655,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
e605a730-a75d-4dd0-9f07-8fb29ac0466a,FR Chester - Front Desk,Landscape,1920,1080,50336650,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
2c260906-c943-44bb-bd12-2f69d20f0b23,FR Chester - Lobby,Landscape,1920,1080,50336651,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
dbecc020-9c87-4dab-a1fb-ee3ed2979ed5,FR Chester - Offline,Landscape,1920,1080,50336654,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
56255324-1338-43cd-8e21-8e7e814d2e5c,FR Chester - Outside,Landscape,1920,1080,,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
887bf353-eae0-4ba4-aafe-a12b8ed8cb82,FR Chester - Turf,Landscape,1920,1080,50336652,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
e83e9e3d-b394-430a-9eb5-1b62ecb4831f,FR Chester #8 Viewing Room,Landscape,1920,1080,,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
9bb6b09b-3e7a-4e04-b455-92f6831ca969,Frozen Ropes New1,Landscape,1920,1080,,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
42ba8d70-8619-438f-a5ff-35e56516e800,Frozen Ropes New2,Landscape,1920,1080,,,2c736740-e578-49db-8e90-7834634620e4,Frozen Ropes Chester,24 Old Black Meadow Rd,Chester,,41.3448,-74.27564,,6:00 AM,1:00 AM
333151bb-a6fa-4601-82e8-7487c174d0d1,Frozen Ropes - Front,Landscape,1920,1080,50336657,,5525ae80-fbec-4b2d-a7e4-dcc871b8ef01,Frozen Ropes Natick,14 Tech Cir,Natick,,42.315855,-71.335569,,6:00 AM,12:00 AM
5911ec49-6c53-45c8-a47e-c588c313a0bd,Frozen Ropes - Turf,Landscape,1920,1080,50336658,,5525ae80-fbec-4b2d-a7e4-dcc871b8ef01,Frozen Ropes Natick,14 Tech Cir,Natick,,42.315855,-71.335569,,6:00 AM,12:00 AM
